epoch,train_loss,val_loss,lr
1,0.255114,0.338846,0.0001
2,0.253107,0.321732,0.0001
3,0.252497,0.339605,0.0001
4,0.252596,0.338541,0.0001
5,0.252627,0.328356,0.0001
6,0.252373,0.32404,0.0001
7,0.251701,0.319364,0.0001
8,0.251201,0.319494,0.0001
9,0.25073,0.339206,0.0001
10,0.250296,0.320239,0.0001
11,0.250835,0.305377,0.0001
12,0.250113,0.307674,0.0001
13,0.249116,0.299162,0.0001
14,0.249589,0.291981,0.0001
15,0.248638,0.296381,0.0001
