epoch,train_loss,val_loss,lr
1,0.250203,0.283953,0.0001
2,0.245874,0.270731,0.0001
3,0.243749,0.267054,0.0001
4,0.243627,0.267732,0.0001
5,0.242412,0.266285,0.0001
6,0.241979,0.264878,0.0001
7,0.240892,0.26123,0.0001
8,0.240655,0.260756,0.0001
9,0.240312,0.2654,0.0001
10,0.240129,0.263559,0.0001
11,0.239184,0.26228,0.0001
12,0.239019,0.260609,0.0001
13,0.239472,0.265279,0.0001
14,0.238851,0.260448,0.0001
15,0.238302,0.260742,0.0001
