epoch,train_loss,val_loss,lr
1,0.247163,0.274607,0.0001
2,0.242963,0.262819,0.0001
3,0.240771,0.268996,0.0001
4,0.238541,0.265051,0.0001
5,0.237164,0.264554,0.0001
6,0.236627,0.265489,0.0001
7,0.235329,0.259867,0.0001
8,0.234386,0.263445,0.0001
9,0.234366,0.263961,0.0001
10,0.232726,0.262143,0.0001
11,0.231069,0.25869,0.0001
12,0.230282,0.259485,0.0001
13,0.230336,0.260798,0.0001
14,0.229341,0.261913,0.0001
15,0.228146,0.259736,0.0001
